_time,bits_transferred
1118775300,5428.657178878784
1118775600,5412.66464328766
1118775900,5279.147077560425
1118776200,5211.440957069397
1118776500,5253.8850870132455
1118776800,5274.329619407654
1118777100,5085.847262382506
1118777400,5354.8417081832895
1118777700,5235.131806373596
1118778000,4923.641830444336
1118778300,4874.915149688721
1118778600,4910.668731689453
1118778900,4917.416629791261
1118779200,4871.0288429260245
1118779500,4765.968648910522
1118779800,4585.41129398346
1118780100,4587.397463798523
1118780400,4484.752131462097
1118780700,4410.747538566588
1118781000,4465.7955474853525
1118781300,4324.128595352173
1118781600,4313.635628700255
1118781900,4199.90424156189
1118782200,4099.5080127716055
1118782500,3980.709627151489
1118782800,3938.205813407898
1118783100,3915.4062328338623
1118783400,3888.049620628357
1118783700,3739.951659202576
1118784000,3630.909610748291
1118784300,3615.1122245788574
1118784600,3652.562342643738
1118784900,3547.888660430908
1118785200,3470.0757751464844
1118785500,3558.2114477157597
1118785800,3517.134136199951
1118786100,3271.7756547927856
1118786400,3231.99374294281
1118786700,3240.849262237549
1118787000,3379.8151998519897
1118787300,3274.9075899124146
1118787600,3257.534767150879
1118787900,3291.2319765090942
1118788200,3208.888557434082
1118788500,3252.1847400665283
1118788800,3189.5428590774536
1118789100,3143.537977218628
1118789400,3073.769693374634
1118789700,3060.787398338318
1118790000,2974.433996200561
1118790300,3079.680443763733
1118790600,2991.867310523987
1118790900,3058.161735534668
1118791200,2955.453589439392
1118791500,3024.2845153808594
1118791800,2982.3665704727173
1118792100,2998.364280700684
1118792400,3004.245316505432
1118792700,2969.159393310547
1118793000,2965.444725036621
1118793300,2967.2164306640625
1118793600,2921.389087677002
1118793900,2957.878429412842
1118794200,2960.5059270858765
1118794500,3009.264940261841
1118794800,2886.0703830718994
1118795100,2891.270034790039
1118795400,2813.472361564636
1118795700,2814.0596857070923
1118796000,2820.8465938568115
1118796300,2795.367169380188
1118796600,2700.442302703857
1118796900,2697.1617183685307
1118797200,2557.006645202637
1118797500,2612.494725227356
1118797800,2612.5284099578853
1118798100,2580.8787450790405
1118798400,2493.594181060791
1118798700,2492.5654554367065
1118799000,2444.708462715149
1118799300,2478.7202796936035
1118799600,2485.582030296325
1118799900,2483.058104515076
1118800200,2400.887372016907
1118800500,2374.053622245789
1118800800,2335.730864524841
1118801100,2379.006817817688
1118801400,2320.446502685547
1118801700,2313.375185966492
1118802000,2259.3752727508545
1118802300,2207.087851524353
1118802600,2117.015592575073
1118802900,2135.75060749054
1118803200,2083.4282188415527
1118803500,2099.1887741088867
1118803800,1993.4757804870603
1118804100,2003.889471054077
1118804400,1954.8235635757449
1118804700,2000.2155323028564
1118805000,1919.370331764221
1118805300,1892.9696073532104
1118805600,1864.0207872390747
1118805900,1797.9122095108032
1118806200,1831.144974708557
1118806500,1830.192672729492
1118806800,1886.3679485321045
1118807100,1865.942904472351
1118807400,1837.6146621704104
1118807700,1857.78701210022
1118808000,1765.148869514465
1118808300,1702.5529737472534
1118808600,1651.13037109375
1118808900,1636.7461366653442
1118809200,1613.0411052703855
1118809500,1623.175217628479
1118809800,1643.899806022644
1118810100,1683.6000690460205
1118810400,1649.1700277328491
1118810700,1601.138638496399
1118811000,1618.64999294281
1118811300,1553.842893600464
1118811600,1575.083236694336
1118811900,1528.9342555999756
1118812200,1409.50998878479
1118812500,1376.710557937622
1118812800,1433.9543867111206
1118813100,1460.236060142517
1118813400,1484.6388502120972
1118813700,1495.9474802017212
1118814000,1477.502763748169
1118814300,1499.9596843719482
1118814600,1514.2691679000854
1118814900,1328.3777828216553
1118815200,1352.541808128357
1118815500,1333.8891592025757
1118815800,1364.0819473266604
1118816100,1441.014277458191
1118816400,1276.4840288162234
1118816700,1303.6950969696045
1118817000,1348.308973312378
1118817300,1310.4097385406496
1118817600,1261.143702507019
1118817900,1305.8125915527346
1118818200,1288.5747346878052
1118818500,1287.4576511383054
1118818800,1261.4446897506716
1118819100,1295.4051561355589
1118819400,1373.4656400680542
1118819700,1310.7533712387085
1118820000,1291.9250736236572
1118820300,1256.414174079895
1118820600,1347.8120965957644
1118820900,1333.0463495254514
1118821200,1344.366509437561
1118821500,818.6186819076538
1118821800,942.3567800521852
1118822100,1359.6315269470217
1118822400,1636.5198621749878
1118822700,1553.4662113189695
1118823000,1506.555414199829
1118823300,1066.433009147644
1118823600,1492.9210567474363
1118823900,1648.27707862854
1118824200,1828.4549207687376
1118824500,1513.1594409942627
1118824800,1573.4897146224976
1118825100,1483.6497116088867
1118825400,1591.5655584335327
1118825700,1600.7441062927246
1118826000,1762.726224899292
1118826300,1734.0759925842283
1118826600,1706.8848733901978
1118826900,1799.8454799652102
1118827200,1903.8707151412964
1118827500,2017.847713470459
1118827800,2102.701720237732
1118828100,2063.992052078247
1118828400,2176.0366277694698
1118828700,2329.572560310364
1118829000,2391.6259717941284
1118829300,2489.5144720077515
1118829600,2816.703681945801
1118829900,2898.387457847595
1118830200,2886.230441093445
1118830500,3027.935960769653
1118830800,3201.912467956543
1118831100,3501.3571033477783
1118831400,3538.496000289917
1118831700,3637.522280693054
1118832000,4079.9873418807983
1118832300,4095.333358764648
1118832600,4389.09868144989
1118832900,4558.193233489989
1118833200,4525.2250928878775
1118833500,4668.953302383423
1118833800,4864.327809333801
1118834100,4957.979832649231
1118834400,5126.5636711120615
1118834700,5399.643918037416
1118835000,5689.105301856995
1118835300,5806.777363777161
1118835600,5927.786748886108
1118835900,6119.6460638046265
1118836200,6031.239318847656
1118836500,6444.231034278871
1118836800,6282.478282928467
1118837100,6097.738429069519
1118837400,6090.576633453369
1118837700,6410.635961532593
1118838000,6313.913799285889
1118838300,6383.132603645325
1118838600,6436.611833572388
1118838900,6407.023322105408
1118839200,6425.957185745239
1118839500,6646.310691833496
1118839800,6667.062809944153
1118840100,7411.825993537903
1118840400,6930.150139808655
1118840700,6826.122422218323
1118841000,7067.640117645264
1118841300,7495.367225646973
1118841600,7482.50221824646
1118841900,7268.736546516418
1118842200,7046.619158744812
1118842500,7213.874140739441
1118842800,7488.641197204591
1118843100,7444.8239822387695
1118843400,7433.774764060974
1118843700,7482.307560920715
1118844000,7326.287104606628
1118844300,7059.529258728027
1118844600,7291.579188346863
1118844900,7359.752542495727
1118845200,7283.156396865845
1118845500,7279.974955558777
1118845800,7243.14582157135
1118846100,7066.280241966248
1118846400,7117.415614128113
1118846700,7340.925680160522
1118847000,7460.932873725891
1118847300,7404.936366081238
1118847600,7229.175297737122
1118847900,7332.132726669311
1118848200,7266.292351722717
1118848500,7374.697135925293
1118848800,7238.857221603394
1118849100,7149.814312934876
1118849400,7276.307968139648
1118849700,7316.082287788391
1118850000,7380.750149726868
1118850300,7169.126050949097
1118850600,7288.3588514328
1118850900,7428.742132186891
1118851200,7278.651149749756
1118851500,7402.502351760864
1118851800,7406.355298042297
1118852100,7123.450817108154
1118852400,7424.001531600952
1118852700,7333.439755439758
1118853000,7329.438208580017
1118853300,7411.535569190979
1118853600,7511.746472358704
1118853900,7541.763582229614
1118854200,7548.981882095337
1118854500,7609.388719558716
1118854800,7576.756053924561
1118855100,7351.336577415466
1118855400,7310.457462310791
1118855700,7354.625872611999
1118856000,7335.683796882629
1118856300,7231.765409469604
1118856600,7479.812082290649
1118856900,7610.602974891663
1118857200,7505.050477981567
1118857500,7653.749106407165
1118857800,7419.462120056152
1118858100,7397.104169845581
1118858400,7292.428911209106
1118858700,7557.650856018066
1118859000,7478.008143424988
1118859300,7365.206221580505
1118859600,7386.034125328064
1118859900,7148.065929412842
1118860200,7077.990963935852
1118860500,6894.081837654114
1118860800,6920.203817367554
1118861100,7207.439801216125
1118861400,7158.676215171814
1118861700,7103.019144058228
1118862000,6905.634056091309
1118862300,6986.011994361877
1118862600,6737.13688659668
1118862900,6493.313770294189
1118863200,6596.573407173157
1118863500,6767.559079170227
1118863800,6683.086727142334
1118864100,6531.368724822998
1118864400,6276.127635002136
1118864700,6270.231869697571
1118865000,6229.346881866455
1118865300,6109.697864532471
1118865600,6076.642652511597
1118865900,5996.841556549072
1118866200,5883.105599403381
1118866500,5865.669748306274
1118866800,5489.270070075989
1118867100,5452.752124786377
1118867400,5081.586330413817
1118867700,5045.476405143738
1118868000,4888.67965888977
1118868300,4779.201405525208
1118868600,4746.462970733644
1118868900,4765.495827674866
1118869200,4569.325778961183
1118869500,4469.918354988098
1118869800,4459.856331825255
1118870100,4459.33226108551
1118870400,4341.0071144104
1118870700,4125.5467500686655
1118871000,4122.749742507936
1118871300,4043.278723716736
1118871600,4013.021463394165
1118871900,4093.93946647644
1118872200,4041.057967185974
1118872500,3896.292727470398
1118872800,3798.281976699829
1118873100,3898.7460517883296
1118873400,3978.34338092804
1118873700,3951.893837928772
1118874000,3946.836241722107
1118874300,3892.634634017944
1118874600,3922.84104347229
1118874900,3980.033616065979
1118875200,3874.3804111480713
1118875500,3969.960832595825
1118875800,3889.611919403076
1118876100,3613.060664176941
1118876400,3601.0126276016235
1118876700,3756.8821477890015
1118877000,4248.737710952759
1118877300,4584.21329021454
1118877600,4020.993342399597
1118877900,4119.623249053955
1118878200,4003.289294242859
1118878500,3999.044056892395
1118878800,3951.237998008728
1118879100,4037.838620185852
1118879400,3976.579099655152
1118879700,3964.9418334960938
1118880000,3777.834697723389
1118880300,3610.332797050476
1118880600,3766.5188302993774
1118880900,3778.715596199036
1118881200,3696.494904518128
1118881500,3507.2088165283203
1118881800,3498.564051628113
1118882100,3379.7826976776123
1118882400,3500.17324924469
1118882700,3470.4244747161865
1118883000,3311.0830450057983
1118883300,3200.4336795806885
1118883600,3157.2177925109863
1118883900,3193.2101945877075
1118884200,3345.2394857406616
1118884500,3172.670135498047
1118884800,3077.2943801879883
1118885100,2977.535656929016
1118885400,3019.739101409912
1118885700,2915.789748191833
1118886000,2997.547462463379
1118886300,2861.820803642273
1118886600,2827.7170972824097
1118886900,2774.0611820220947
1118887200,2701.203184127808
1118887500,2778.081475257873
1118887800,3246.3350954055786
1118888100,2731.36549282074
1118888400,2566.3584699630733
1118888700,2450.035738945008
1118889000,2342.4312171936035
1118889300,2229.4598741531368
1118889600,2395.076518058777
1118889900,2352.294228553772
1118890200,2185.941737174988
1118890500,2040.611459732056
1118890800,2078.2556285858154
1118891100,2036.9375734329224
1118891400,2264.7316198349
1118891700,2082.0803689956665
1118892000,2139.4606294631963
1118892300,2102.427076339721
1118892600,2118.1668882369995
1118892900,2312.9926891326904
1118893200,2246.3635454177856
1118893500,1867.5746431350708
1118893800,1841.1078329086304
1118894100,1796.2039079666138
1118894400,1793.389079093933
1118894700,1976.8261671066284
1118895000,1880.3896446228027
1118895300,1570.839641571045
1118895600,1605.3763465881348
1118895900,1629.6965675354004
1118896200,1497.0282106399536
1118896500,1503.467658996582
1118896800,1742.977430343628
1118897100,1747.9223775863647
1118897400,1762.7529315948486
1118897700,1781.179319381714
1118898000,1749.2893733978271
1118898300,1951.738034248352
1118898600,1824.93119430542
1118898900,1651.5502815246582
1118899200,1591.4562969207764
1118899500,1586.2135038375854
1118899800,1529.6106777191162
1118900100,1547.4718523025513
1118900400,1561.0087633132937
1118900700,1414.5623970031738
1118901000,1372.48406124115
1118901300,1391.546615600586
1118901600,1396.0173664093018
1118901900,1599.628846168518
1118902200,1466.5897302627563
1118902500,1430.20232963562
1118902800,1421.7177600860596
1118903100,1408.449481010437
1118903400,1387.7270803451538
1118903700,1429.7286796569824
1118904000,1424.1718664169312
1118904300,1361.7327070236204
1118904600,1333.9495391845703
1118904900,1303.6839179992674
1118905200,1350.5383539199831
1118905500,1574.25191116333
1118905800,1388.5758876800537
1118906100,1380.6660289764404
1118906400,1376.8553590774536
1118906700,1286.005953788757
1118907000,1285.9659070968628
1118907300,1377.3348875045776
1118907600,1318.0366325378418
1118907900,1329.6147603988647
1118908200,1306.5087871551516
1118908500,1395.1658306121826
1118908800,1451.185938835144
1118909100,1705.0024919509888
1118909400,1413.2247333526611
1118909700,1408.5969648361206
1118910000,1416.980465888977
1118910300,1430.650918006897
1118910600,1499.5152320861816
1118910900,1636.8535299301147
1118911200,1726.177731513977
1118911500,1836.5168809890747
1118911800,1930.022742271424
1118912100,1905.359638214112
1118912400,2034.844611167908
1118912700,2327.350149154663
1118913000,2177.327424049377
1118913300,2155.1319150924687
1118913600,2207.7653436660767
1118913900,2365.6698751449585
1118914200,2601.876575469971
1118914500,2542.870965003968
1118914800,2870.9579362869263
1118915100,2895.8305530548096
1118915400,3062.0499982833862
1118915700,3179.576384544373
1118916000,3548.908458709717
1118916300,3373.936763763428
1118916600,3436.037103652954
1118916900,3554.594220161438
1118917200,3683.391337394714
1118917500,3812.370060920715
1118917800,4230.877202987671
1118918100,4253.56405544281
1118918400,4455.345923423767
1118918700,4441.560685157776
1118919000,4684.533983230591
1118919300,4715.655130386353
1118919600,5083.521075248718
1118919900,5326.61598968506
1118920200,5549.798476219177
1118920500,5901.102747917175
1118920800,5877.240105628967
1118921100,5802.381837844849
1118921400,5941.063924789429
1118921700,6049.663227081299
1118922000,5907.808687210083
1118922300,5776.019784927368
1118922600,6097.915335655212
1118922900,6655.707133293152
1118923200,6669.911014556885
1118923500,6799.018159866333
1118923800,6667.958666801453
1118924100,6635.899640083313
1118924400,6478.643286705017
1118924700,6743.618702888489
1118925000,7120.16977596283
1118925300,6972.327014923096
1118925600,7077.5427713394165
1118925900,7163.012655258179
1118926200,7168.222487449646
1118926500,7344.424603462219
1118926800,7754.071608543396
1118927100,7438.9406270980835
1118927400,7594.010899543762
1118927700,7225.394234657288
1118928000,7093.253940582275
1118928300,7159.940430641174
1118928600,7479.998136520386
1118928900,7531.820570945741
1118929200,7274.557285308838
1118929500,7077.540843009949
1118929800,7184.095585823059
1118930100,7145.658048629761
1118930400,7126.487793922424
1118930700,7113.585160255432
1118931000,7234.358010292053
1118931300,7061.910113334656
1118931600,6987.4815673828125
1118931900,7074.362002372742
1118932200,6948.851759910584
1118932500,6802.740631103516
1118932800,6997.108845710754
1118933100,7024.425414085388
1118933400,7043.132007598877
1118933700,7127.173318862915
1118934000,6916.337731361389
1118934300,6686.624396324158
1118934600,7040.505645751953
1118934900,7019.493468284607
1118935200,7027.555498123169
1118935500,6963.546148300171
1118935800,6929.281328201294
1118936100,6676.187051773071
1118936400,6870.64074420929
1118936700,6905.219595909119
1118937000,6817.807622909546
1118937300,7037.536091804504
1118937600,6897.791718482971
1118937900,7087.168706893921
1118938200,7350.990305900574
1118938500,7305.215781211853
1118938800,7112.385157585144
1118939100,7316.154589653015
1118939400,7232.163902282715
1118939700,7115.0204973220825
1118940000,7157.004449844359
1118940300,7289.144265174866
1118940600,7317.913239479065
1118940900,7553.197914123535
1118941200,7289.986157417297
1118941500,7181.034286499023
1118941800,7144.868556976318
1118942100,7137.989443778992
1118942400,7043.816430091858
1118942700,7144.251616477966
1118943000,7283.577969551086
1118943300,7446.732445716858
1118943600,7363.999718666077
1118943900,7305.012698173523
1118944200,7289.700942039491
1118944500,6994.8518171310425
1118944800,7269.579568862915
1118945100,7336.66185760498
1118945400,7293.136225700378
1118945700,7171.631817817688
1118946000,7027.316198348999
1118946300,6997.207592010498
1118946600,6890.11674785614
1118946900,6940.81050491333
1118947200,6970.603410720825
1118947500,6646.418970108032
1118947800,6624.377717971802
1118948100,6619.203337669373
1118948400,6197.295130729675
1118948700,6244.807810783386
1118949000,6004.499698638916
1118949300,6135.078356742859
1118949600,6013.526364326477
1118949900,5831.732054710388
1118950200,5821.424506187439
1118950500,5844.480741500855
1118950800,5757.962003707886
1118951100,5399.634000778198
1118951400,5280.611018180847
1118951700,5068.19612121582
1118952000,4903.979655265808
1118952300,4749.0864849090585
1118952600,4620.338265419005
1118952900,4504.780103683473
1118953200,4802.333945274353
1118953500,4853.974078178406
1118953800,4356.893734931946
1118954100,4242.191700935364
1118954400,4211.6511573791495
1118954700,4146.091151237488
1118955000,4260.991849899292
1118955300,4142.651726722717
1118955600,3955.535024642944
1118955900,3977.382451057434
1118956200,3766.682987213135
1118956500,3863.751273155213
1118956800,3944.799207687378
1118957100,3891.392324447632
1118957400,3851.811280250549
1118957700,3949.721426963806
1118958000,3977.13844871521
1118958300,3974.48216342926
1118958600,4220.643181800842
1118958900,3976.679585456848
1118959200,3826.8892459869385
1118959500,3851.645800590515
1118959800,3794.379253387451
1118960100,3748.8321676254272
1118960400,4111.272770881653
1118960700,3947.372264862061
1118961000,3838.12486076355
1118961300,3778.621083259583
1118961600,3665.131584167481
1118961900,3614.743829727173
1118962200,3736.031518936157
1118962500,3642.492900848389
1118962800,3417.4650268554688
1118963100,3390.3247842788696
1118963400,3451.702077865601
1118963700,3585.911321640014
1118964000,3490.00732421875
1118964300,3495.920847892761
1118964600,3470.553324699402
1118964900,3339.512742042541
1118965200,3217.6941442489624
1118965500,3228.07910823822
1118965800,3247.706314086914
1118966100,3204.213888168335
1118966400,3117.093224525452
1118966700,3160.338394165039
1118967000,3188.819086074829
1118967300,3129.9069566726685
1118967600,3008.8751335144043
1118967900,2936.3357725143437
1118968200,2888.105390548706
1118968500,3120.465958595276
1118968800,2948.058620452881
1118969100,2916.888620376587
1118969400,2825.049199104309
1118969700,2758.975519180298
1118970000,2660.765621185303
1118970300,2611.06125831604
1118970600,2653.530013084412
1118970900,2805.0280323028564
1118971200,2656.201723098755
1118971500,2541.779300689697
1118971800,2502.406509399414
1118972100,2428.111621856689
1118972400,2470.9979190826416
1118972700,2716.335624694824
1118973000,2404.3200063705444
1118973300,2448.268705368042
1118973600,2347.773892402649
1118973900,2159.1698694229126
1118974200,2212.546724319458
1118974500,2252.507574081421
1118974800,2210.087727546692
1118975100,2102.742436408997
1118975400,2025.9578676223755
1118975700,1938.152813911438
1118976000,1961.3309993743896
1118976300,2120.511076927185
1118976600,1885.2855758666992
1118976900,1889.434255599976
1118977200,1802.86522102356
1118977500,1776.7555141448977
1118977800,1871.717356681824
1118978100,1815.3350839614868
1118978400,1773.871771812439
1118978700,1688.912938117981
1118979000,1688.7515468597412
1118979300,1632.3476839065552
1118979600,1691.538185119629
1118979900,1676.7530603408811
1118980200,1613.842740058899
1118980500,1592.721676826477
1118980800,1616.3680295944214
1118981100,1552.1254949569702
1118981400,1579.746913909912
1118981700,1643.651478767395
1118982000,1603.2386865615845
1118982300,1578.287334442139
1118982600,1564.3388652801514
1118982900,1558.954303741455
1118983200,1665.5144758224487
1118983500,1628.9600248336792
1118983800,1593.9151287078855
1118984100,1576.0529069900513
1118984400,1489.2493362426758
1118984700,1457.072693824768
1118985000,1552.0530395507812
1118985300,1531.1460552215576
1118985600,1432.5159702301023
1118985900,1418.4316778182986
1118986200,1426.4740533828735
1118986500,1484.201639175415
1118986800,1554.8145904541016
1118987100,1494.990574836731
1118987400,1378.093819618225
1118987700,1371.3044471740725
1118988000,1385.1460418701172
1118988300,1373.9777536392212
1118988600,1438.7955141067505
1118988900,1440.1673707962036
1118989200,1386.5105981826782
1118989500,1432.4478397369385
1118989800,1390.1730003356934
1118990100,1312.5029926300049
1118990400,1547.1041460037231
1118990700,1467.6262140274048
1118991000,1385.730860710144
1118991300,1351.9280071258545
1118991600,1474.2622108459473
1118991900,1537.3117198944092
1118992200,1674.582082748413
1118992500,1562.3484630584717
1118992800,1476.2337274551392
1118993100,1482.7434425354004
1118993400,1516.0452241897583
1118993700,1913.9410066604607
1118994000,2326.664081573487
1118994300,1812.180278778076
1118994600,1675.563871383667
1118994900,1640.912329673767
1118995200,1514.362999916077
1118995500,1564.3848810195925
1118995800,1657.7250785827634
1118996100,1687.0132417678833
1118996400,1710.7513580322266
1118996700,1774.3577098846436
1118997000,1815.6942043304448
1118997300,1990.979730606079
1118997600,2037.1871433258052
1118997900,2066.361636161804
1118998200,2218.7522945404053
1118998500,2251.5617895126347
1118998800,2311.262062072754
1118999100,2574.8342304229736
1118999400,2625.622078895569
1118999700,2627.4267091751103
1119000000,2839.462218284607
1119000300,2888.6804361343384
1119000600,3173.3812770843506
1119000900,3509.771553039551
1119001200,3445.8571739196777
1119001500,3749.2990026474
1119001800,3857.684399604797
1119002100,3807.8431577682495
1119002400,4160.050889015198
1119002700,4340.584861755371
1119003000,4417.551384925842
1119003300,4530.509576797484
1119003600,4676.164068222046
1119003900,4762.766781806946
1119004200,4885.2441091537485
1119004500,5066.0551624298105
1119004800,5388.806944847107
1119005100,5588.439577102661
1119005400,5663.8672523498535
1119005700,5686.669095039368
1119006000,5622.335346221924
1119006300,5690.517627716064
1119006600,5735.035979270935
1119006900,5881.325011253357
1119007200,6036.620844841003
1119007500,6027.488250732422
1119007800,6299.554148674011
1119008100,6173.389724731445
1119008400,6367.565071105957
1119008700,6205.318059921265
1119009000,6130.71097946167
1119009300,6344.375021934509
1119009600,6362.300951004028
1119009900,6392.717944145203
1119010200,6512.1982679367065
1119010500,6660.538249015808
1119010800,6514.84015083313
1119011100,6752.899103164673
1119011400,6708.556570053101
1119011700,6775.917252540588
1119012000,6846.671979904175
1119012300,6983.015328407288
1119012600,7028.1271295547485
1119012900,7010.213764190674
1119013200,7048.6424741745
1119013500,7094.7865200042725
1119013800,7019.841042518616
1119014100,6831.187545776367
1119014400,7020.336575508118
1119014700,6936.202291488648
1119015000,6771.582408905029
1119015300,6917.558179855347
1119015600,7130.268412590027
1119015900,7137.210885047913
1119016200,7064.509912490845
1119016500,7093.0134201049805
1119016800,6810.253549575806
1119017100,7203.209584236145
1119017400,6989.187922477722
1119017700,6905.806106567383
1119018000,6790.81521987915
1119018300,6832.761101722717
1119018600,6802.452307701111
1119018900,6714.390230178833
1119019200,6734.791802406311
1119019500,6685.427798271179
1119019800,6683.2241106033325
1119020100,6825.1533308029175
1119020400,6942.567010879517
1119020700,7214.289869308472
1119021000,7046.875717163086
1119021300,7049.462184906006
1119021600,6995.790734291077
1119021900,6986.447444915772
1119022200,7137.459712982178
1119022500,6875.785461425781
1119022800,7014.756101608276
1119023100,6938.800399780273
1119023400,6788.957242012024
1119023700,6767.8580322265625
1119024000,6951.2693700790405
1119024300,7022.084938049316
1119024600,6919.309565544128
1119024900,7010.051995277405
1119025200,6953.205696105957
1119025500,6914.112429618835
1119025800,7096.225330352783
1119026100,6822.329113960266
1119026400,6780.008463859558
1119026700,6667.619827270508
1119027000,6698.546557426453
1119027300,6543.786786079407
1119027600,6681.57434463501
1119027900,6797.305528640747
1119028200,6684.730337142944
1119028500,6849.99534702301
1119028800,6957.502226829529
1119029100,6568.850505828857
1119029400,6295.721571922302
1119029700,6412.114914894104
1119030000,6140.889666557312
1119030300,6034.016805648804
1119030600,5962.917323112488
1119030900,5707.339078903198
1119031200,5777.507755279541
1119031500,5635.729342460632
1119031800,6002.401889801025
1119032100,5635.215453147888
1119032400,5788.57808303833
1119032700,5625.922749519348
1119033000,5367.4715242385855
1119033300,5233.250017166138
1119033600,5090.5441551208505
1119033900,5095.90843296051
1119034200,4937.100452423096
1119034500,4906.692323684692
1119034800,4918.47616481781
1119035100,4746.494602203369
1119035400,4908.446113586426
1119035700,4695.038805961609
1119036000,4458.447278022766
1119036300,4488.623542785645
1119036600,4316.2093381881705
1119036900,4207.943925857544
1119037200,4212.653554916382
1119037500,3991.753253936768
1119037800,3885.0867776870728
1119038100,3889.893845558167
1119038400,3929.5174598693848
1119038700,3787.817606925965
1119039000,3727.528218269348
1119039300,3583.2345685958862
1119039600,3523.1027221679688
1119039900,3575.895475387573
1119040200,3561.0333251953125
1119040500,3421.9821434021
1119040800,3335.396900177002
1119041100,3345.3350143432617
1119041400,3355.987763404846
1119041700,3322.216751098633
1119042000,3303.9499101638794
1119042300,3296.400909423828
1119042600,3301.685935020447
1119042900,3307.100182533264
1119043200,3378.3938636779785
1119043500,3771.7463512420654
1119043800,3268.4046125411987
1119044100,3304.214781761169
1119044400,3222.800656318665
1119044700,3274.2183771133423
1119045000,3109.878663063049
1119045300,3204.73390674591
1119045600,3239.3167695999146
1119045900,3139.421650886536
1119046200,3101.1386346817017
1119046500,3092.833031654358
1119046800,3085.620072364807
1119047100,3229.581886291504
1119047400,3143.7379331588745
1119047700,3291.9322786331177
1119048000,3260.995238304138
1119048300,3133.737112045288
1119048600,3119.719214439392
1119048900,3113.750905990601
1119049200,3090.103880882263
1119049500,3119.903570175171
1119049800,3162.738254547119
1119050100,2989.663390159607
1119050400,2917.406099319458
1119050700,3108.96310710907
1119051000,3015.352559089661
1119051300,2978.7206993103027
1119051600,2914.6295776367188
1119051900,2874.294800758362
1119052200,2856.95027923584
1119052500,2955.126282691956
1119052800,2741.439977645874
1119053100,2858.7350854873657
1119053400,2825.56379032135
1119053700,2769.944570541382
1119054000,2842.437787055969
1119054300,2768.694947242737
1119054600,2633.125274658203
1119054900,2602.6294050216675
1119055200,2535.064172744751
1119055500,2525.219326972961
1119055800,2588.757513046265
1119056100,2671.4369478225717
1119056400,2559.288427352905
1119056700,2680.404044151306
1119057000,2660.1384210586552
1119057300,2562.0442743301387
1119057600,2872.44549369812
1119057900,2471.881779670716
1119058200,2384.878610610962
1119058500,2290.991575241089
1119058800,2335.9063835144048
1119059100,2099.8999347686768
1119059400,2166.668761253357
1119059700,2241.881492614746
1119060000,2059.0373516082764
1119060300,2025.6644458770752
1119060600,2034.8633880615237
1119060900,1961.6679019927976
1119061200,2031.5011339187624
1119061500,1932.432942390442
1119061800,1993.9572973251345
1119062100,1979.019186973572
1119062400,2128.183894157409
1119062700,2229.039400100708
1119063000,2202.5200576782227
1119063300,2090.173122406006
1119063600,1974.214648246765
1119063900,1909.5776662826536
1119064200,1883.444184303284
1119064500,1915.3215827941888
1119064800,1996.3914613723755
1119065100,1805.8195495605469
1119065400,1803.000322341919
1119065700,1764.1754903793335
1119066000,1802.1323041915891
1119066300,1860.660005569458
1119066600,1914.088312149048
1119066900,1818.069128036499
1119067200,1668.6510314941406
1119067500,1611.7326955795288
1119067800,1621.821050643921
1119068100,1677.7839031219482
1119068400,1653.4223051071167
1119068700,1547.4133911132812
1119069000,1533.3255739212036
1119069300,1598.6996603012085
1119069600,1491.7324333190918
1119069900,1515.2629308700562
1119070200,1568.9877128601074
1119070500,1482.178035736084
1119070800,1436.988998413086
1119071100,1447.7695407867432
1119071400,1447.0990362167358
1119071700,1493.2792053222656
1119072000,1420.7703552246094
1119072300,1439.18390083313
1119072600,1386.364372253418
1119072900,1375.240566253662
1119073200,1375.6804418563845
1119073500,1442.2407264709473
1119073800,1425.5341148376465
1119074100,1469.5468273162842
1119074400,1426.172634124756
1119074700,1374.5152502059937
1119075000,1303.7545728683474
1119075300,1461.51487159729
1119075600,1388.0941982269287
1119075900,1354.3036670684814
1119076200,1322.3959770202634
1119076500,1329.438720703125
1119076800,1310.0636281967163
1119077100,1395.2125177383425
1119077400,1335.2836637496948
1119077700,1280.4277725219729
1119078000,1253.7181186676023
1119078300,1312.3247175216677
1119078600,1329.5924863815308
1119078900,1460.7798023223877
1119079200,1333.214636802673
1119079500,1312.9181632995603
1119079800,1407.8261137008667
1119080100,1370.0611667633054
1119080400,1337.1823148727417
1119080700,1551.8742570877075
1119081000,1569.2520418167114
1119081300,1416.2281274795532
1119081600,1449.1043939590454
1119081900,1478.9111490249634
1119082200,1397.8152503967283
1119082500,1515.7894134521484
1119082800,1455.202639579773
1119083100,1439.5781860351562
1119083400,1557.7340831756592
1119083700,1363.5557823181152
1119084000,1408.1680507659912
1119084300,1505.4987211227417
1119084600,1465.7434568405151
1119084900,1397.0113716125488
1119085200,1451.8383960723877
1119085500,1516.2012929916382
1119085800,1557.267972946167
1119086100,1635.919213294983
1119086400,1553.4030542373655
1119086700,1574.5159368515017
1119087000,1587.7757453918457
1119087300,1572.9471426010132
1119087600,1635.6484651565552
1119087900,1717.6602392196655
1119088200,1724.6825695037842
1119088500,1669.5661602020264
1119088800,1723.1887435913086
1119089100,1699.517105102539
1119089400,1722.582148551941
